time,observation,q,qd,q_des,qd_des,Kp,Kd,action,torque
6.859226226806641,"[ 5.95071912e-01  2.20206287e-03 -1.03426240e-02  8.03602874e-01
 -1.22619599e-01  1.11350799e+00 -1.74557149e+00  6.66653439e-02
  1.15278399e+00 -1.90533543e+00  5.31033194e-03  1.06843126e+00
 -1.92972589e+00  1.45345792e-01  8.18120658e-01 -1.83822429e+00
  1.94823053e-02  3.51116173e-02 -7.09685624e-01 -2.49747947e-01
 -4.57223654e-01  1.06191599e+00  0.00000000e+00  2.19999999e-01
  1.12343752e+00 -7.85714295e-03  2.39937496e+00 -9.67187524e-01
  1.82973218e+00  1.62839293e+00 -4.11171865e+00  5.99107146e-01
  9.62499976e-02  1.56250000e-02 -2.85016358e-01 -9.58522677e-01]","[-0.1226196   1.11350799 -1.74557149  0.06666534  1.15278399 -1.90533543
  0.00531033  1.06843126 -1.92972589  0.14534579  0.81812066 -1.83822429]","[ 0.          0.22        1.12343752 -0.00785714  2.39937496 -0.96718752
  1.82973218  1.62839293 -4.11171865  0.59910715  0.09625     0.015625  ]","(-0.09763003885746002, 1.0820711851119995, -1.6829009056091309, 0.10301387310028076, 1.2288869619369507, -2.095350742340088, 0.07037606090307236, 1.1005445718765259, -2.1828558444976807, 0.13732291758060455, 0.8668013215065002, -1.7082428932189941)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.25065964 -0.06541769 -0.12306397 -0.08360329 -0.21974111  0.22804242
  0.10193225  0.32397264 -0.30279014]","[  2.97375767  -3.08097932  10.8281126    4.30190354  16.25437856
 -25.51338518  13.23201829   8.70666313 -42.4576211    0.84259936
   6.0817489   15.51466143]"
6.869110107421875,"[ 5.90873659e-01  3.17866565e-03 -1.23114707e-02  8.06663871e-01
 -1.22691497e-01  1.11485016e+00 -1.73774815e+00  7.00620860e-02
  1.17957854e+00 -1.93083811e+00  2.63412781e-02  1.07947683e+00
 -1.97770119e+00  1.52141124e-01  8.19151282e-01 -1.83883786e+00
  1.94763280e-02  3.51048671e-02 -7.09750414e-01 -7.50446022e-02
 -3.77328813e-01  1.03315389e+00 -9.82142868e-04  1.66964293e-01
  4.39843744e-01  1.04499996e+00  2.59089279e+00 -2.73828125e+00
  1.50464284e+00  8.21071446e-01 -5.93750000e+00  8.67232144e-01
  2.74999999e-02 -1.10937499e-01 -1.87384307e-01 -9.82286692e-01]","[-0.1226915   1.11485016 -1.73774815  0.07006209  1.17957854 -1.93083811
  0.02634128  1.07947683 -1.97770119  0.15214112  0.81915128 -1.83883786]","[-9.82142868e-04  1.66964293e-01  4.39843744e-01  1.04499996e+00
  2.59089279e+00 -2.73828125e+00  1.50464284e+00  8.21071446e-01
 -5.93750000e+00  8.67232144e-01  2.74999999e-02 -1.10937499e-01]","(-0.10144082456827164, 1.085101842880249, -1.6745063066482544, 0.11851974576711655, 1.266255497932434, -2.094749689102173, 0.060395389795303345, 1.1255993843078613, -2.194913148880005, 0.1348622888326645, 0.8559524416923523, -1.7074270248413086)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.25349256 -0.11046276 -0.13226272 -0.07793508 -0.23998977  0.24561851
  0.09172291  0.32791114 -0.29299638]","[  2.52588362  -3.03915727   8.84531012   8.90146139  18.08723605
 -27.72032189   8.56636782   7.9517979  -43.66072345   0.54551505
   4.46183797  15.30507713]"
6.878809928894043,"[ 0.58671725  0.00443823 -0.01334142  0.80966979 -0.12297967  1.11772871
 -1.7338748   0.07842626  1.19630194 -1.96362686  0.04040829  1.08613765
 -2.02709532  0.15831219  0.81891024 -1.83876121  0.01948607  0.03509293
 -0.70980471  0.1401388  -0.30702141  1.03102326 -0.04714286  0.49107143
  0.24453126  0.72383928  1.22669649 -4.28437519  0.99982142  0.42625001
 -4.07109404  0.59812498 -0.295625    0.         -0.03768706 -0.99928957]","[-0.12297967  1.11772871 -1.7338748   0.07842626  1.19630194 -1.96362686
  0.04040829  1.08613765 -2.02709532  0.15831219  0.81891024 -1.83876121]","[-0.04714286  0.49107143  0.24453126  0.72383928  1.22669649 -4.28437519
  0.99982142  0.42625001 -4.07109404  0.59812498 -0.295625    0.        ]","(-0.08861826360225677, 1.103034496307373, -1.6697436571121216, 0.11351458728313446, 1.2972098588943481, -2.1006863117218018, 0.030388619750738144, 1.1365270614624023, -2.1950414180755615, 0.13663175702095032, 0.860245406627655, -1.7030818462371826)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.26811838 -0.14903691 -0.12954688 -0.099072   -0.22259274  0.21814755
  0.05171584  0.34879926 -0.28150365]","[  3.94757888  -0.27539715   8.36519952   6.34702918  15.68813217
 -29.16320014   1.80712296   7.27508971 -32.19886804  -0.78559618
   4.03200969  16.14584434]"
6.8891730308532715,"[ 0.58275318  0.00609712 -0.01339209  0.81251597 -0.12633801  1.12328994
 -1.73069179  0.08601283  1.21079254 -2.00251341  0.05047285  1.08925438
 -2.07898211  0.16423184  0.8158049  -1.83876109  0.01949104  0.035088
 -0.70984602  0.27010107 -0.24630131  0.98202115 -0.5951786   0.67276788
  0.35390624  1.0057143   1.85526788 -3.97968745  0.77785712  0.59419644
 -5.484375    0.59125    -0.48321429  0.0328125   0.06278759 -0.99802691]","[-0.12633801  1.12328994 -1.73069179  0.08601283  1.21079254 -2.00251341
  0.05047285  1.08925438 -2.07898211  0.16423184  0.8158049  -1.83876109]","[-0.5951786   0.67276788  0.35390624  1.0057143   1.85526788 -3.97968745
  0.77785712  0.59419644 -5.484375    0.59125    -0.48321429  0.0328125 ]","(-0.10436510294675827, 1.1226304769515991, -1.658843755722046, 0.09591775387525558, 1.2771847248077393, -2.1279237270355225, -0.013577879406511784, 1.1659259796142578, -2.1859161853790283, 0.12533897161483765, 0.8146122694015503, -1.7205898761749268)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.29423428 -0.11996149 -0.15252598 -0.03655557 -0.27234772  0.17211992
 -0.01827732  0.32715663 -0.32529405]","[  0.82923954   1.9398272    9.61163488   4.19582938  13.46647346
 -26.86289024  -5.28846564  10.90650976 -29.1782794   -2.85450095
  -1.59156576  14.1608121 ]"
6.89858603477478,"[ 0.57892555  0.00805344 -0.01264991  0.81524247 -0.13338527  1.13007402
 -1.72915781  0.09303503  1.22227311 -2.03890681  0.05747979  1.09298301
 -2.12162685  0.16921672  0.8128345  -1.83964324  0.01948916  0.0350834
 -0.70990455  0.45971814 -0.19942968  0.93514949 -0.70910716  0.75428569
  0.13046876  0.8092857   1.76196432 -3.18593764  0.05892857  0.99883932
 -3.7882812   0.45571429 -0.13357143 -0.15546875  0.21201026 -0.97726744]","[-0.13338527  1.13007402 -1.72915781  0.09303503  1.22227311 -2.03890681
  0.05747979  1.09298301 -2.12162685  0.16921672  0.8128345  -1.83964324]","[-0.70910716  0.75428569  0.13046876  0.8092857   1.76196432 -3.18593764
  0.05892857  0.99883932 -3.7882812   0.45571429 -0.13357143 -0.15546875]","(-0.08755601197481155, 1.1428825855255127, -1.6400034427642822, 0.0898992121219635, 1.273425579071045, -2.1019837856292725, -0.004558378364890814, 1.2204762697219849, -2.1558074951171875, 0.11742053180932999, 0.7966415882110596, -1.7129757404327393)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.32428136 -0.14620793 -0.20741197 -0.03029203 -0.24578165  0.14926772
  0.01349824  0.32388949 -0.28227568]","[  3.32636032   3.78707588  11.00077543   2.05469508  11.37303662
 -17.06397271  -7.20575604  18.16821617 -15.43233991  -4.79660381
  -2.32767095  14.6070262 ]"
6.908552646636963,"[ 0.57526326  0.01042998 -0.01143878  0.81782186 -0.1401332   1.13937604
 -1.72996306  0.09811387  1.2386682  -2.06640339  0.05614269  1.09994781
 -2.15226793  0.17325459  0.81122696 -1.84167576  0.01949946  0.03506885
 -0.70993137  0.52682978 -0.24097498  0.87442946 -0.85151786  1.39464283
 -0.04765625  0.27696428  1.38973212 -2.1101563  -1.21196425  1.42410719
 -2.7515626   0.26616073 -0.6374107  -0.4140625   0.30901432 -0.95105737]","[-0.1401332   1.13937604 -1.72996306  0.09811387  1.2386682  -2.06640339
  0.05614269  1.09994781 -2.15226793  0.17325459  0.81122696 -1.84167576]","[-0.85151786  1.39464283 -0.04765625  0.27696428  1.38973212 -2.1101563
 -1.21196425  1.42410719 -2.7515626   0.26616073 -0.6374107  -0.4140625 ]","(-0.08891134709119797, 1.1177749633789062, -1.6754770278930664, 0.09835653752088547, 1.244505524635315, -2.0933146476745605, -0.03758843615651131, 1.1968306303024292, -2.134204387664795, 0.09843198210000992, 0.784987211227417, -1.7332767248153687)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.25329193 -0.13174294 -0.18988054 -0.01099581 -0.25761712  0.15770252
 -0.03964134  0.28225625 -0.32401183]","[  3.54084717   1.61339986   6.34086957   0.85977001   4.8638376
  -9.53290868 -14.78989694  15.80137718  -6.1051259   -8.10540866
  -5.03476268  11.65729749]"
6.91862678527832,"[ 0.57165438  0.01335779 -0.00921687  0.82033402 -0.15077601  1.15000665
 -1.7319957   0.09909384  1.25537229 -2.08557844  0.04362924  1.11185277
 -2.16837502  0.17477494  0.80728394 -1.84689128  0.0194986   0.03509057
 -0.70994163  0.77716684 -0.19303808  0.88721263 -0.8338393   1.49580359
 -0.24843751 -0.27303571  1.28758931 -2.27734375 -1.33178568  2.06937504
 -1.11874998 -0.         -0.63642859 -0.48125002  0.44838619 -0.89383996]","[-0.15077601  1.15000665 -1.7319957   0.09909384  1.25537229 -2.08557844
  0.04362924  1.11185277 -2.16837502  0.17477494  0.80728394 -1.84689128]","[-0.8338393   1.49580359 -0.24843751 -0.27303571  1.28758931 -2.27734375
 -1.33178568  2.06937504 -1.11874998 -0.         -0.63642859 -0.48125002]","(-0.08927074819803238, 1.1152664422988892, -1.658183217048645, 0.11316420137882233, 1.2010866403579712, -2.0343024730682373, -0.057300373911857605, 1.2180370092391968, -2.06144118309021, 0.09196010231971741, 0.7645373344421387, -1.7219339609146118)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.25385934 -0.13826749 -0.2455789  -0.00204049 -0.27378854  0.1839176
 -0.06931635  0.28079221 -0.27508059]","[  4.81760871   0.35332584   8.03837316   0.85526595  -2.59722388
  -0.73019099 -16.00598156  18.84405017   9.3688761   -9.85496625
  -6.9961316   13.42617139]"
6.928915977478027,"[ 0.56782681  0.01595948 -0.00723904  0.82296151 -0.15893592  1.16078997
 -1.73452675  0.09918971  1.26449847 -2.09570265  0.03127433  1.13376009
 -2.17186499  0.17612971  0.80614591 -1.85072625  0.01950013  0.03507843
 -0.70994866  0.56517929 -0.1600149   0.97136849 -0.86133927  0.74151784
 -0.76875001 -0.17482144  0.2700893  -0.32890627 -1.25517857  1.89160717
  0.25312501  0.02160714 -0.37714285 -0.74453127  0.53582448 -0.84432942]","[-0.15893592  1.16078997 -1.73452675  0.09918971  1.26449847 -2.09570265
  0.03127433  1.13376009 -2.17186499  0.17612971  0.80614591 -1.85072625]","[-0.86133927  0.74151784 -0.76875001 -0.17482144  0.2700893  -0.32890627
 -1.25517857  1.89160717  0.25312501  0.02160714 -0.37714285 -0.74453127]","(-0.08255843818187714, 1.108325481414795, -1.6703376770019531, 0.11877362430095673, 1.1824644804000854, -1.996760368347168, -0.07219424843788147, 1.2282369136810303, -2.011021375656128, 0.08269748836755753, 0.7589224576950073, -1.7270678281784058)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.22807406 -0.15068828 -0.28425306  0.00170711 -0.26417413  0.19443132
 -0.09571367  0.26453489 -0.27917334]","[  6.50490245  -4.01872021   5.33225006   1.80602106  -8.95177713
  10.78741249 -16.07829609  16.91756296  19.89976472 -11.05361338
  -6.75101894  12.481758  ]"
6.938667297363281,"[ 0.56380236  0.018002   -0.00509376  0.82569784 -0.16762529  1.16998303
 -1.74403751  0.09939482  1.2639997  -2.09731317  0.01666172  1.15656626
 -2.16473174  0.17646472  0.8043611  -1.85808945  0.01950111  0.03507262
 -0.70996517  0.54706979 -0.05561898  0.98628223 -0.97723216  1.21883929
 -0.75625002  0.09919643 -1.1491071   0.30781251 -1.70696425  2.19116068
  1.67578125 -0.         -0.28482142 -0.56406254  0.65658838 -0.75424916]","[-0.16762529  1.16998303 -1.74403751  0.09939482  1.2639997  -2.09731317
  0.01666172  1.15656626 -2.16473174  0.17646472  0.8043611  -1.85808945]","[-0.97723216  1.21883929 -0.75625002  0.09919643 -1.1491071   0.30781251
 -1.70696425  2.19116068  1.67578125 -0.         -0.28482142 -0.56406254]","(-0.0776016116142273, 1.086021065711975, -1.6765727996826172, 0.1323065310716629, 1.160090684890747, -1.9155265092849731, -0.07191865146160126, 1.168965220451355, -1.951432466506958, 0.08442303538322449, 0.7498581409454346, -1.7167736291885376)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.18575628 -0.19183739 -0.25471109 -0.00060088 -0.26246968  0.22818014
 -0.09298161  0.28023833 -0.2469849 ]","[  7.78112163  -6.33495581   5.75955033   4.21408282 -15.81249416
  22.55604964 -15.66195723   8.04895806  30.40995741 -10.95296066
  -7.34031698  15.12439471]"
6.949028253555298,"[ 5.59714913e-01  1.91222150e-02 -2.80173752e-03  8.28459859e-01
 -1.76134080e-01  1.18002450e+00 -1.74921477e+00  1.01770155e-01
  1.25004542e+00 -2.08404446e+00 -1.43418438e-03  1.17135215e+00
 -2.14298749e+00  1.77292451e-01  7.99901366e-01 -1.86146402e+00
  1.94935743e-02  3.50881591e-02 -7.09957182e-01  4.65044439e-01
  1.42520204e-01  9.91608500e-01 -8.55446458e-01  7.39553571e-01
 -6.75000012e-01  4.31160718e-01 -1.87196434e+00  2.32343745e+00
 -1.68928576e+00  1.36125004e+00  2.43593764e+00  8.44642892e-02
 -4.73392874e-01 -3.85156244e-01  7.28966832e-01 -6.84549034e-01]","[-1.76134080e-01  1.18002450e+00 -1.74921477e+00  1.01770155e-01
  1.25004542e+00 -2.08404446e+00 -1.43418438e-03  1.17135215e+00
 -2.14298749e+00  1.77292451e-01  7.99901366e-01 -1.86146402e+00]","[-0.85544646  0.73955357 -0.67500001  0.43116072 -1.87196434  2.32343745
 -1.68928576  1.36125004  2.43593764  0.08446429 -0.47339287 -0.38515624]","(-0.08535639941692352, 1.0539978742599487, -1.6844033002853394, 0.14168532192707062, 1.1309231519699097, -1.8652523756027222, -0.09266292303800583, 1.163712978363037, -1.8876287937164307, 0.06434834003448486, 0.6987094283103943, -1.7142084836959839)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.1333034  -0.19974598 -0.29092637  0.05988402 -0.28844929  0.2543591
 -0.14018606  0.23378657 -0.23777889]","[  8.23620458 -12.77850831   5.68756467   6.043387   -19.79144275
  33.00656998 -15.92407717   3.17468894  37.69549775 -13.18695637
 -13.46201923  16.36794052]"
6.958131790161133,"[ 5.55522621e-01  1.95034947e-02 -6.15100260e-04  8.31272423e-01
 -1.83922201e-01  1.18880844e+00 -1.75795829e+00  1.04322799e-01
  1.22682941e+00 -2.05827332e+00 -2.00437699e-02  1.18437314e+00
 -2.10632539e+00  1.79102615e-01  7.93284118e-01 -1.86510718e+00
  1.94827691e-02  3.51191387e-02 -7.09971845e-01  3.24429542e-01
  2.40524516e-01  9.95869577e-01 -4.99910712e-01  7.57232130e-01
 -7.55468786e-01  5.34285724e-01 -2.55357146e+00  3.18437505e+00
 -1.54883933e+00  5.59821427e-01  4.77187490e+00  1.68928578e-01
 -1.02928567e+00 -3.78125012e-01  8.23534608e-01 -5.67266047e-01]","[-0.1839222   1.18880844 -1.75795829  0.1043228   1.22682941 -2.05827332
 -0.02004377  1.18437314 -2.10632539  0.17910261  0.79328412 -1.86510718]","[-0.49991071  0.75723213 -0.75546879  0.53428572 -2.55357146  3.18437505
 -1.54883933  0.55982143  4.7718749   0.16892858 -1.02928567 -0.37812501]","(-0.08122489601373672, 1.0480443239212036, -1.6773698329925537, 0.15228049457073212, 1.108795166015625, -1.7754274606704712, -0.09390947222709656, 1.11701238155365, -1.8166133165359497, 0.06312819570302963, 0.6972854137420654, -1.7054799795150757)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.12617196 -0.24689636 -0.28480566  0.05205433 -0.28512657  0.290865
 -0.14766115  0.23781398 -0.19978583]","[ 10.7212472  -14.47923356   7.32362038   7.309823   -21.70678937
  43.21178186 -13.43653657  -6.33646601  48.79136121 -13.2941701
 -14.51170284  17.86126167]"
6.968930721282959,"[ 5.51281035e-01  1.84262302e-02  7.63571879e-04  8.34115744e-01
 -1.89446360e-01  1.19550574e+00 -1.76746905e+00  1.10437766e-01
  1.20053232e+00 -2.01842833e+00 -3.48440111e-02  1.18959463e+00
 -2.05919385e+00  1.83382079e-01  7.83235788e-01 -1.86579752e+00
  1.94720533e-02  3.51493470e-02 -7.09973931e-01 -8.25014487e-02
  4.01379436e-01  9.95869577e-01 -4.26250011e-01  4.28214282e-01
 -1.07265627e+00  1.19330359e+00 -2.55357146e+00  4.08046865e+00
 -1.61464286e+00 -7.85714313e-02  5.67109394e+00  3.43750000e-01
 -2.00651789e+00 -5.15624993e-02  8.76305461e-01 -4.81755883e-01]","[-0.18944636  1.19550574 -1.76746905  0.11043777  1.20053232 -2.01842833
 -0.03484401  1.18959463 -2.05919385  0.18338208  0.78323579 -1.86579752]","[-0.42625001  0.42821428 -1.07265627  1.19330359 -2.55357146  4.08046865
 -1.61464286 -0.07857143  5.67109394  0.34375    -2.00651789 -0.0515625 ]","(-0.0986868366599083, 1.0003161430358887, -1.6858532428741455, 0.1598203033208847, 1.076248049736023, -1.735545039176941, -0.10625389963388443, 1.0967934131622314, -1.7699744701385498, 0.047295261174440384, 0.6568524837493896, -1.7037804126739502)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.05452    -0.24005473 -0.29383934  0.10123049 -0.33374229  0.31616023
 -0.18088523  0.19945948 -0.20694715]","[  9.52163323 -21.94291899   6.49431205   9.45643273 -22.45054221
  45.90451705 -13.34170531 -11.27905867  51.43038797 -15.16308132
 -21.05916691  19.12534824]"
6.978931427001953,"[ 5.51281035e-01  1.84262302e-02  7.63571879e-04  8.34115744e-01
 -1.89446360e-01  1.19550574e+00 -1.76746905e+00  1.10437766e-01
  1.20053232e+00 -2.01842833e+00 -3.48440111e-02  1.18959463e+00
 -2.05919385e+00  1.83382079e-01  7.83235788e-01 -1.86579752e+00
  1.94720533e-02  3.51493470e-02 -7.09973931e-01 -8.25014487e-02
  4.01379436e-01  9.95869577e-01 -4.26250011e-01  4.28214282e-01
 -1.07265627e+00  1.19330359e+00 -2.55357146e+00  4.08046865e+00
 -1.61464286e+00 -7.85714313e-02  5.67109394e+00  3.43750000e-01
 -2.00651789e+00 -5.15624993e-02  9.20231462e-01 -3.91374558e-01]","[-0.18944636  1.19550574 -1.76746905  0.11043777  1.20053232 -2.01842833
 -0.03484401  1.18959463 -2.05919385  0.18338208  0.78323579 -1.86579752]","[-0.42625001  0.42821428 -1.07265627  1.19330359 -2.55357146  4.08046865
 -1.61464286 -0.07857143  5.67109394  0.34375    -2.00651789 -0.0515625 ]","(-0.10617180168628693, 0.9728173613548279, -1.6814719438552856, 0.17116205394268036, 1.0648829936981201, -1.6769055128097534, -0.10260652005672455, 1.089613914489746, -1.724141240119934, 0.05762351304292679, 0.6911729574203491, -1.7029393911361694)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.01999491 -0.27427542 -0.3195841   0.05466144 -0.35653585  0.35416412
 -0.17625926  0.22877453 -0.18408345]","[  8.63092239 -25.21527401   7.01568663  10.80610105 -23.80298388
  52.88262069 -12.90766715 -12.13341901  56.88454235 -13.93401935
 -16.97503054  19.2254298 ]"
6.988921880722046,"[ 5.43137491e-01  1.28270369e-02  3.35647352e-03  8.39539111e-01
 -1.99248657e-01  1.20522273e+00 -1.78564680e+00  1.25394076e-01
  1.14794719e+00 -1.90871036e+00 -5.97349741e-02  1.16235507e+00
 -1.95699239e+00  1.92573711e-01  7.54880607e-01 -1.86472380e+00
  1.94439273e-02  3.52353230e-02 -7.09927320e-01 -3.85036498e-01
  7.88070381e-01  9.37280059e-01 -4.30178583e-01  7.85714295e-03
 -8.21093738e-01  1.14910710e+00 -2.80696440e+00  6.44062519e+00
 -1.28267860e+00 -2.35223222e+00  1.32031250e+00  3.10357153e-01
 -2.25696421e+00 -2.18749996e-02  9.68582571e-01 -2.48692244e-01]","[-0.19924866  1.20522273 -1.7856468   0.12539408  1.14794719 -1.90871036
 -0.05973497  1.16235507 -1.95699239  0.19257371  0.75488061 -1.8647238 ]","[-0.43017858  0.00785714 -0.82109374  1.1491071  -2.8069644   6.44062519
 -1.2826786  -2.35223222  1.3203125   0.31035715 -2.25696421 -0.021875  ]","(-0.11421007663011551, 0.936488151550293, -1.6865216493606567, 0.17190036177635193, 1.0227768421173096, -1.6455951929092407, -0.11256379634141922, 1.085076928138733, -1.6668586730957031, 0.053675975650548935, 0.6494040489196777, -1.6953774690628052)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[ 0.03318597 -0.24563602 -0.35942143  0.10369624 -0.37919959  0.36463785
 -0.20668019  0.21995553 -0.19288221]","[  8.82905527 -31.95584291   9.33261126   8.98156929 -23.31616485
  50.63258052 -10.13466566 -16.25279498  38.48684955 -15.59775908
 -19.32260305  20.08658857]"
